SalePrice,GrLivArea,TotalBsmtSF,FirstFlrSF,SecondFlrSF,GarageCars,GarageArea,YearBuilt,FullBath,TotRmsAbvGrd,CentralAir
125000,960,960,960,0,2,624,1958,1,5,1
64500,1020,1020,1020,0,0,0,1918,1,5,0
100000,788,788,788,0,0,0,1941,1,4,1
140200,1577,972,972,605,1,312,1939,1,6,1
202500,1827,848,1017,810,1,240,1924,1,9,0
159000,1664,1004,1004,660,2,420,1947,2,7,1
119900,1118,793,793,325,2,410,1939,1,5,1
114500,1176,816,816,0,2,528,1934,1,6,1
115000,1344,896,896,448,1,240,1936,1,7,1
75000,1162,728,728,434,1,258,1930,1,6,1
88000,1015,768,1015,0,1,450,1925,1,6,0
80500,912,0,672,240,0,0,1947,1,3,0
149000,1576,1042,1042,534,1,225,1928,1,8,1
110000,1324,741,741,583,1,180,1930,1,7,1
110500,1103,1103,1103,0,2,440,1925,1,5,1
89000,616,616,616,0,1,205,1921,1,4,1
113000,1048,993,1048,0,1,280,1922,1,5,1
109000,816,816,816,0,1,210,1925,1,4,1
220000,2486,1595,1611,875,2,576,1962,2,8,1
129000,960,960,960,0,2,576,1970,1,6,0
117000,1635,485,1001,634,1,255,1910,1,5,1
52500,693,693,693,0,0,0,1941,1,4,0
107000,1430,596,834,596,2,370,1924,2,7,1
116500,1330,396,665,665,1,390,1910,1,7,1
72000,819,610,819,0,0,0,1919,1,4,0
119500,1376,780,780,596,1,198,1937,2,7,1
125500,1360,803,803,557,1,297,1938,1,6,1
91000,1077,1007,1077,0,1,210,1922,1,6,0
84500,754,520,520,0,0,0,1935,1,5,0
90000,984,984,984,0,1,308,1930,1,6,1
137500,1422,806,1081,341,1,288,1951,1,7,1
150000,1921,1921,1921,0,2,576,1964,2,8,1
131000,1640,0,1640,0,2,394,1950,1,7,1
130000,1352,1062,1352,0,1,288,1958,1,6,1
125000,1032,0,1032,0,1,260,1935,1,6,0
80000,879,830,879,0,1,180,1936,1,4,1
157000,1073,1073,1073,0,1,246,2004,2,4,1
148000,1382,1051,1382,0,2,459,1963,1,6,1
90000,1296,0,1296,0,2,516,1967,2,6,1
154500,1068,1059,1068,0,1,264,1963,1,6,1
153600,1064,1064,1064,0,2,528,1967,1,6,1
164500,1320,1164,1320,0,2,564,1966,1,6,1
132000,934,912,934,0,1,336,1964,1,4,1
142500,1059,1059,1059,0,1,286,1966,1,6,1
158000,1159,1051,1159,0,1,336,1968,1,7,1
149500,1400,672,672,728,2,440,1978,1,6,1
165000,1458,1176,1458,0,2,512,1967,1,7,1
180000,1721,1461,1721,0,2,440,1968,2,7,1
160500,1040,960,1040,0,2,616,1978,1,6,1
156500,1967,1967,1967,0,2,580,1977,2,10,1
157000,1949,1949,1949,0,2,586,1977,2,10,1
172500,1920,1052,1252,668,2,451,1958,2,8,1
155000,1803,1134,1803,0,2,484,1957,2,8,1
170000,1779,1763,1779,0,2,454,1955,1,6,1
105000,872,872,872,0,1,322,1924,1,5,0
145000,960,648,960,0,1,364,1965,0,3,1
168000,1437,1188,1437,0,2,576,1956,1,6,1
278000,1830,1865,1830,0,2,521,1967,1,6,1
164000,1000,1000,1000,0,2,575,1963,1,4,1
225000,2287,1304,1304,983,2,667,1953,2,7,1
130000,810,782,810,0,2,576,1971,1,4,1
142500,894,864,894,0,2,440,1974,1,5,1
148400,1700,430,880,680,1,450,1980,2,7,1
190000,1453,1453,1453,0,2,445,1986,1,6,1
146000,1350,967,1350,0,2,504,1954,1,6,1
128000,1150,799,799,351,1,215,1942,1,6,0
225000,2008,896,1112,896,1,230,1948,3,8,1
274970,2201,697,1575,626,2,432,1966,2,8,1
235000,2009,672,1337,672,3,795,1928,2,8,1
415000,3672,1836,1836,1836,2,836,1935,3,7,1
182000,1560,1776,1560,0,2,528,1962,2,6,1
135000,1488,0,1488,0,2,569,1952,1,7,1
137000,1057,1057,1057,0,1,288,1955,1,6,1
136900,1855,994,1216,639,1,325,1954,2,7,1
149900,1609,1000,1068,541,1,305,1953,1,7,1
123500,1148,980,1148,0,1,308,1952,1,6,1
93000,1124,0,1124,0,0,0,1954,1,5,1
91500,1456,810,1002,454,1,280,1948,1,7,1
180000,1298,1298,1298,0,2,403,1985,2,5,1
209000,2559,868,1313,1246,2,506,1989,2,9,1
215000,1911,777,1065,846,2,471,1993,2,8,1
224500,1440,1344,1440,0,4,920,1993,2,8,1
229800,1876,1308,1308,568,3,848,2005,2,7,1
183600,1208,1208,1208,0,2,632,2005,2,6,1
194000,1220,1199,1220,0,2,632,2006,2,6,1
193879,1294,1286,1294,0,2,662,2006,2,6,1
221500,1614,1614,1614,0,3,865,2005,2,7,1
204900,1498,1498,1498,0,2,675,2006,2,5,1
239799,1962,1391,1391,571,3,868,2006,2,7,1
233555,1846,1836,1846,0,2,495,2006,2,7,1
260000,1734,1734,1734,0,2,660,2005,2,7,1
294900,1590,1570,1590,0,3,754,2005,2,6,1
209700,1809,945,945,864,2,638,2005,2,8,1
225000,1614,1614,1614,0,2,576,2005,2,7,1
181000,1596,784,784,812,2,610,2005,2,6,1
220000,1915,908,927,988,2,506,1992,2,8,1
190000,1582,1624,1582,0,2,390,1964,2,7,1
180000,988,938,988,0,2,540,1969,1,4,1
280000,1533,1533,1533,0,2,576,1975,2,5,1
158900,1388,1388,1388,0,2,522,1968,2,6,1
148000,914,870,914,0,2,576,1996,1,5,1
145000,1100,1100,1100,0,2,462,1996,1,5,1
187000,1499,781,795,704,2,473,1995,2,6,1
193000,1425,1425,1425,0,2,591,1998,2,5,1
156000,990,990,990,0,2,576,1995,1,5,1
235000,1525,1525,1525,0,2,541,2000,2,6,1
217000,1494,1479,1494,0,2,576,1997,2,6,1
214000,1588,1588,1588,0,2,472,1999,2,6,1
196000,1749,842,856,893,2,515,1999,2,7,1
217000,1779,951,951,828,2,586,1999,2,7,1
200000,1861,916,920,941,2,492,2002,2,8,1
192500,1776,936,936,840,2,474,2002,2,7,1
205000,1541,1541,1541,0,3,843,2001,2,6,1
132500,954,911,954,0,2,576,1976,1,6,1
157500,1388,675,686,702,1,317,1977,1,6,1
174000,1282,995,1282,0,3,672,1978,2,6,1
128500,971,971,971,0,1,300,1969,1,5,1
128500,864,864,864,0,1,288,1972,1,5,1
149900,894,894,894,0,2,552,1972,1,5,1
119900,864,864,864,0,1,297,1972,1,5,1
137000,1320,630,630,690,2,484,1993,2,5,1
255000,1989,1065,1091,898,2,586,2002,2,7,1
222000,1762,826,878,884,2,591,2002,2,6,1
214000,1755,840,840,915,2,530,1999,2,7,1
220000,1358,1348,1358,0,2,418,2002,1,5,1
275000,1787,1753,1787,0,3,748,2001,2,7,1
197000,1909,872,872,1037,2,529,2002,2,8,1
230000,1654,1654,1654,0,3,900,2002,2,6,1
268500,2214,1090,1090,1124,3,646,1999,2,8,1
210900,2049,1065,1065,984,2,467,1996,2,9,1
227000,1939,1054,1070,869,3,555,1998,2,8,1
237000,1995,930,950,1045,2,610,1995,2,8,1
274300,2097,1108,1108,989,2,583,1998,2,8,1
216837,1836,1860,1836,0,2,484,2004,2,8,1
133000,848,848,848,0,2,420,2003,1,4,1
155900,848,848,848,0,2,420,2004,1,3,1
233230,1919,1079,1079,840,2,685,2006,2,8,1
207000,1390,1390,1390,0,2,545,2003,2,7,1
195000,1948,847,847,1101,2,434,2004,2,8,1
200000,1700,1682,1700,0,2,544,2003,2,7,1
203160,1737,851,851,886,2,578,2006,2,7,1
195800,1611,784,784,827,2,572,2005,2,6,1
212900,1552,1552,1552,0,3,782,2005,2,7,1
196500,1720,860,860,860,2,565,2004,2,7,1
198000,1336,1336,1336,0,2,502,2005,2,6,1
173900,1500,750,750,750,2,564,2005,2,6,1
163990,1456,728,728,728,2,390,2005,2,8,1
164990,1310,1310,1310,0,2,400,2005,2,6,1
98000,1436,676,760,676,2,528,1910,2,6,1
149900,1466,1466,1466,0,2,528,1959,1,6,1
102000,1220,836,1220,0,2,396,1951,1,6,1
127500,1012,976,1012,0,0,0,1975,2,4,1
127500,980,945,980,0,0,0,1975,2,4,1
119900,1176,1176,1176,0,1,360,1969,1,5,1
196500,1724,796,806,918,2,616,2003,2,8,1
117250,914,914,914,0,0,0,2002,1,4,1
229000,2314,1150,1164,1150,2,502,2003,2,9,1
145000,1072,547,1072,0,2,525,2005,1,5,1
140000,1072,547,1072,0,2,525,2005,2,5,1
142500,1072,547,1072,0,2,525,2005,1,5,1
134000,1709,970,970,739,2,380,2004,2,7,1
130000,1709,970,970,739,2,380,2004,2,7,1
130000,1709,970,970,739,2,380,2004,2,7,1
137500,1709,970,970,739,2,380,2004,2,7,1
130000,1708,976,976,732,2,380,2004,2,7,1
97900,936,624,624,312,1,265,1948,1,5,1
92000,1338,832,846,492,2,528,1915,2,7,1
107000,1669,1093,1093,576,1,288,1924,1,9,0
81000,1184,658,658,526,0,0,1910,1,8,1
104900,1221,784,949,272,1,392,1924,1,7,1
115000,864,864,864,0,2,572,1955,1,5,1
125000,1482,954,1482,0,2,609,1954,2,6,1
116000,1250,686,686,564,1,280,1918,1,7,1
83000,1414,864,964,0,0,0,1922,1,8,0
118500,2230,795,954,795,1,440,1912,1,10,0
35000,498,498,498,0,1,216,1922,1,3,0
121000,1273,616,1055,218,1,275,1910,1,5,0
160000,1928,686,948,980,0,0,1916,2,10,1
140000,1595,940,1192,403,1,240,1940,1,6,1
137000,1551,1058,1058,493,1,240,1938,2,6,1
128000,1340,780,816,524,1,440,1945,1,6,0
160000,1479,624,743,736,1,312,1926,1,6,1
138887,1784,747,892,892,1,180,1914,1,9,1
149000,1510,755,755,755,1,216,1920,1,6,1
102000,1522,1008,1008,0,0,0,1926,2,7,1
167000,1636,818,818,818,1,288,1919,1,7,1
200100,1802,793,901,901,1,216,1920,1,9,1
131000,1465,992,992,473,1,240,1939,2,6,1
112000,1288,824,824,464,1,240,1941,1,6,0
140000,1717,756,961,756,3,642,1915,1,7,1
195000,1550,817,940,610,1,318,1920,1,7,1
230000,1517,792,792,725,2,400,1929,1,7,1
194000,1717,901,1125,592,1,410,1940,1,7,1
137500,1180,700,1180,0,1,252,1922,1,5,1
250000,2057,1017,1020,1037,1,180,1936,1,6,1
218000,1671,1022,1122,549,2,451,1929,2,7,1
239000,2345,952,1170,1175,2,360,1932,2,9,1
199500,1609,637,959,650,3,579,1932,1,8,1
210000,1801,697,1104,697,2,365,1930,1,8,1
230000,1811,1073,1811,0,2,470,1956,1,6,1
217500,1647,1430,1647,0,2,621,1977,2,7,1
257000,2315,1168,1278,1037,1,342,1950,2,9,1
157000,1336,1165,1336,0,1,375,1953,1,5,1
223000,1844,1844,1844,0,2,540,1969,2,7,1
102000,976,976,976,0,1,215,1942,1,5,0
145400,1285,861,861,424,2,506,1926,1,6,1
72000,672,432,672,0,0,0,1925,1,4,0
85000,641,641,641,0,1,272,1925,1,4,1
106500,951,951,951,0,1,327,1936,1,6,0
139000,1638,967,967,671,1,384,1957,2,6,1
108000,1336,637,897,439,1,570,1920,1,7,1
51689,729,0,729,0,0,0,1945,1,5,0
35311,480,480,480,0,1,308,1949,0,4,0
115000,1396,660,1060,336,0,0,1951,2,8,0
78000,936,216,576,360,0,0,1916,1,6,0
375000,1778,1573,1778,0,2,495,2005,2,5,1
300000,1646,1594,1646,0,2,525,2004,2,5,1
242500,1625,1625,1625,0,2,576,1979,2,6,1
145000,1664,1664,1664,0,2,616,1978,2,10,1
209000,1491,1491,1491,0,2,490,2001,2,7,1
135000,1004,975,1004,0,2,504,1977,1,4,1
148000,1210,1128,1210,0,2,528,1975,2,6,1
171000,1959,1907,1959,0,3,766,1988,3,9,1
335000,2519,1210,1238,1281,2,628,1989,2,9,1
230000,1295,0,1295,0,1,312,1986,2,5,1
250764,1650,1632,1650,0,2,518,1958,1,6,1
228000,1707,1686,1707,0,2,511,1981,2,6,1
176000,1137,1112,1137,0,2,551,1987,2,5,1
180000,1339,1309,1339,0,2,484,1990,2,6,1
250000,2514,1216,1298,1216,2,693,1990,2,8,1
202000,1403,1381,1403,0,2,470,2000,2,5,1
312500,1800,1800,1800,0,3,765,2002,2,7,1
320000,1960,1728,1960,0,3,714,2005,2,8,1
369900,2028,1868,2028,0,3,880,2005,2,7,1
359900,1838,1838,1838,0,3,682,2005,2,9,1
81500,1600,0,1600,0,1,270,1951,1,6,1
215000,1368,1288,1368,0,4,784,1997,2,8,1
164000,1216,1216,1216,0,2,402,1998,2,5,1
153500,1337,1237,1337,0,2,405,1998,2,5,1
84500,1140,1140,1140,0,0,0,2006,1,6,1
104500,1304,264,616,688,1,336,1977,1,5,1
127000,1475,757,925,550,1,336,1977,2,6,1
151400,2521,942,1291,1230,2,576,1973,2,10,1
126500,874,864,874,0,1,288,1968,1,5,1
146500,1652,1652,1652,0,3,928,1970,2,8,1
73000,630,630,630,0,0,0,1970,1,3,1
79400,1092,546,546,546,1,253,1972,1,5,1
140000,1360,1104,1360,0,1,336,1969,1,8,1
92000,630,630,630,0,0,0,1970,1,3,1
87550,1092,546,546,546,1,286,1970,1,5,1
79500,1092,546,546,546,0,0,1970,1,5,1
90500,1092,546,546,546,0,0,1970,1,5,1
71000,1092,546,546,546,1,286,1970,1,6,1
150900,1728,1728,1728,0,2,574,1976,2,8,1
188000,1728,1728,1728,0,2,560,1976,2,8,1
160000,1126,1126,1126,0,2,484,1977,2,5,1
131000,1224,1224,1224,0,2,576,1960,1,7,1
142500,1003,1003,1003,0,2,588,1984,1,6,1
131000,902,864,902,0,2,484,1983,1,5,1
132000,970,912,970,0,0,0,1992,1,6,1
170000,1389,1389,1389,0,2,418,1974,1,6,1
188000,2000,996,996,1004,3,650,1993,2,9,1
